Date,HM-B.ST,ITX.MC
2024-04-26,168.67466735839844,43.578643798828125
2024-04-29,168.0653839111328,42.89421081542969
2024-04-30,165.6751708984375,41.89690017700195
2024-05-01,165.6751708984375,41.89690017700195
2024-05-02,161.26966857910156,41.554683685302734
2024-05-03,160.8009796142578,41.8675651550293
2024-05-06,161.13539123535156,41.74045944213867
2024-05-07,161.80421447753906,42.102230072021484
2024-05-08,160.13218688964844,42.64977264404297
2024-05-09,160.13218688964844,41.80889892578125
2024-05-10,162.95074462890625,41.92623519897461
2024-05-13,165.19601440429688,42.454219818115234
2024-05-14,168.20567321777344,42.51288604736328
2024-05-15,166.5814208984375,42.82577133178711
2024-05-16,167.536865234375,42.336891174316406
2024-05-17,173.2217559814453,42.19022750854492
2024-05-20,176.99574279785156,42.4640007019043
2024-05-21,179.71876525878906,42.3466682434082
2024-05-22,179.6709747314453,42.65955352783203
2024-05-23,177.6167755126953,43.3439826965332
2024-05-24,178.9066162109375,43.31465148925781
2024-05-27,179.0977020263672,43.754638671875
2024-05-28,179.575439453125,42.82577133178711
2024-05-29,174.7504425048828,42.61066818237305
2024-05-30,176.5180206298828,43.373313903808594
2024-05-31,177.3301544189453,42.59111022949219
2024-06-03,175.8014373779297,43.02132034301758
2024-06-04,175.46702575683594,42.952877044677734
2024-06-05,176.08807373046875,44.556400299072266
2024-06-06,176.08807373046875,44.96706008911133
2024-06-07,178.85885620117188,44.6541748046875
2024-06-10,176.23138427734375,44.69328689575195
2024-06-11,174.98931884765625,44.45862579345703
2024-06-12,177.90341186523438,45.43638229370117
2024-06-13,175.9447479248047,45.11371994018555
2024-06-14,180.19647216796875,44.93772506713867
2024-06-17,179.95761108398438,45.407047271728516
2024-06-18,183.34942626953125,45.81770706176758
2024-06-19,182.5373077392578,45.83726501464844
2024-06-20,185.5469512939453,46.375030517578125
2024-06-21,185.5469512939453,45.78837585449219
2024-06-24,184.40042114257812,46.15991973876953
2024-06-25,182.15512084960938,45.778594970703125
2024-06-26,185.9768829345703,45.57326889038086
2024-06-27,161.8519744873047,45.44615936279297
2024-06-28,160.17994689941406,45.328826904296875
2024-07-01,159.98886108398438,44.87906265258789
2024-07-02,157.4569549560547,44.24351501464844
2024-07-03,161.6131134033203,44.673728942871094
2024-07-04,162.37747192382812,44.673728942871094
2024-07-05,162.5207977294922,44.409732818603516
2024-07-08,163.28514099121094,44.59551239013672
2024-07-09,161.23092651367188,44.36084747314453
2024-07-10,162.1385955810547,44.781280517578125
2024-07-11,162.66409301757812,45.44615936279297
2024-07-12,166.5336456298828,46.23814392089844
2024-07-15,164.90940856933594,45.38749313354492
2024-07-16,164.00172424316406,44.90839385986328
2024-07-17,161.4698028564453,44.282630920410156
2024-07-18,162.90296936035156,44.24351501464844
2024-07-19,161.42201232910156,44.22396469116211
2024-07-22,159.7022247314453,44.253292083740234
2024-07-23,158.6990203857422,44.71284103393555
2024-07-24,157.31362915039062,44.06752395629883
2024-07-25,158.22129821777344,43.80352783203125
2024-07-26,158.55569458007812,43.95996856689453
2024-07-29,159.03341674804688,43.54930877685547
2024-07-30,159.98886108398438,44.155521392822266
2024-07-31,158.8423309326172,43.86219024658203
2024-08-01,158.0301971435547,43.88174819946289
2024-08-02,153.30076599121094,42.80621337890625
2024-08-05,151.34210205078125,42.3466682434082
2024-08-06,150.14779663085938,41.98489761352539
2024-08-07,150.9121551513672,42.50311279296875
2024-08-08,150.5299835205078,42.4444465637207
2024-08-09,151.10324096679688,43.23643112182617
2024-08-12,150.7688446044922,43.2657585144043
2024-08-13,149.5267791748047,43.422203063964844
2024-08-14,150.81661987304688,43.90130615234375
2024-08-15,152.4408721923828,44.351070404052734
2024-08-16,153.87403869628906,45.5537109375
2024-08-19,155.3072052001953,46.44347381591797
2024-08-20,154.5906219482422,47.069236755371094
2024-08-21,155.40272521972656,47.431007385253906
2024-08-22,155.498291015625,47.76344299316406
2024-08-23,158.7467803955078,48.301212310791016
2024-08-26,159.606689453125,48.09587860107422
2024-08-27,159.51113891601562,48.144771575927734
2024-08-28,154.54283142089844,47.57767105102539
2024-08-29,154.20843505859375,48.2523193359375
2024-08-30,155.25941467285156,47.89055252075195
2024-09-02,155.06832885742188,47.57767105102539
2024-09-03,155.54605102539062,47.40167236328125
2024-09-04,155.40272521972656,46.805240631103516
2024-09-05,153.01412963867188,45.88615036010742
2024-09-06,150.81661987304688,45.5634880065918
2024-09-09,149.908935546875,45.51460266113281
2024-09-10,148.18914794921875,45.250606536865234
2024-09-11,149.908935546875,47.30390167236328
2024-09-12,154.017333984375,48.71186828613281
2024-09-13,158.0301971435547,49.25941467285156
2024-09-16,162.99850463867188,49.25941467285156
2024-09-17,167.68017578125,49.90473556518555
2024-09-18,167.536865234375,49.80695724487305
2024-09-19,170.40318298339844,50.90204620361328
2024-09-20,171.69302368164062,50.86293411254883
2024-09-23,175.753662109375,51.1367073059082
2024-09-24,174.41604614257812,52.07535171508789
2024-09-25,173.26951599121094,51.21493148803711
2024-09-26,165.29156494140625,52.03624725341797
2024-09-27,163.76284790039062,52.1340217590332
2024-09-30,165.10047912597656,51.95802307128906
2024-10-01,163.18959045410156,51.17581558227539
2024-10-02,163.81063842773438,50.82382583618164
2024-10-03,162.4252471923828,50.76515579223633
2024-10-04,162.4252471923828,50.70649337768555
2024-10-07,166.10369873046875,51.25403594970703
2024-10-08,162.5207977294922,51.78202438354492
2024-10-09,162.5207977294922,51.60602569580078
2024-10-10,162.71188354492188,51.48870086669922
2024-10-11,164.09725952148438,52.03624725341797
2024-10-14,165.53042602539062,52.83800506591797
2024-10-15,167.01136779785156,52.896671295166016
2024-10-16,168.6833953857422,53.73754119873047
2024-10-17,168.92225646972656,53.365997314453125
2024-10-18,167.8712615966797,52.50556945800781
2024-10-21,167.05914306640625,52.740230560302734
2024-10-22,166.00814819335938,53.0335578918457
2024-10-23,164.6705322265625,53.28777313232422
2024-10-24,164.6705322265625,53.776649475097656
2024-10-25,164.6705322265625,53.346439361572266
2024-10-28,162.4252471923828,53.48332595825195
2024-10-29,159.32005310058594,53.248661041259766
2024-10-30,158.26905822753906,52.50556945800781
2024-10-31,151.19879150390625,51.395118713378906
2024-11-01,152.39308166503906,51.7685432434082
2024-11-04,154.78170776367188,51.139617919921875
2024-11-05,154.78170776367188,51.63096618652344
2024-11-06,153.5396270751953,50.74653625488281
2024-11-07,154.31976318359375,50.78584671020508
2024-11-08,154.85610961914062,51.100311279296875
2024-11-11,153.8809356689453,50.117610931396484
2024-11-12,153.14956665039062,49.41006851196289
2024-11-13,151.15048217773438,49.88176345825195
2024-11-14,151.15048217773438,50.137264251708984
2024-11-15,151.8330841064453,50.137264251708984
2024-11-18,149.68772888183594,50.373111724853516
2024-11-19,149.0538787841797,50.19622802734375
2024-11-20,149.2001495361328,50.392765045166016
2024-11-21,149.7364959716797,50.903770446777344
2024-11-22,151.54052734375,52.043697357177734
2024-11-25,150.3215789794922,52.1026611328125
2024-11-26,148.85882568359375,51.7488899230957
2024-11-27,148.37124633789062,50.943077087402344
2024-11-28,148.0299530029297,50.923423767089844
2024-11-29,147.4936065673828,51.27719497680664
2024-12-02,149.78524780273438,52.751243591308594
2024-12-03,154.5635528564453,53.91082763671875
2024-12-04,159.29310607910156,55.01144790649414
2024-12-05,158.85426330566406,54.81490707397461
2024-12-06,158.85426330566406,54.854217529296875
2024-12-09,159.39060974121094,54.28425216674805
2024-12-10,159.82943725585938,53.753597259521484
2024-12-11,156.66014099121094,50.23553466796875
2024-12-12,152.90577697753906,48.81061935424805
2024-12-13,152.5157012939453,49.33145523071289
2024-12-16,150.2728271484375,49.508338928222656
2024-12-17,148.37124633789062,49.33145523071289
2024-12-18,148.322509765625,49.42972183227539
2024-12-19,144.81190490722656,48.55512237548828
2024-12-20,147.1522979736328,49.193878173828125
2024-12-23,145.2994842529297,48.58460235595703
2024-12-24,145.2994842529297,48.65338897705078
2024-12-25,145.2994842529297,48.65338897705078
2024-12-26,145.2994842529297,48.65338897705078
2024-12-27,145.34825134277344,48.967857360839844
2024-12-30,145.3970184326172,48.7811393737793
2024-12-31,145.3970184326172,48.7811393737793
2025-01-01,145.3970184326172,48.7811393737793
2025-01-02,145.05569458007812,49.44937515258789
2025-01-03,143.10536193847656,49.115257263183594
2025-01-06,143.10536193847656,50.03899383544922
2025-01-07,145.592041015625,49.96038055419922
2025-01-08,143.10536193847656,49.80314636230469
2025-01-09,142.61778259277344,50.21588134765625
2025-01-10,140.9600067138672,49.272491455078125
2025-01-13,140.17987060546875,48.06377029418945
2025-01-14,140.76498413085938,48.505985260009766
2025-01-15,144.42184448242188,49.41006851196289
2025-01-16,144.51934814453125,48.16204071044922
2025-01-17,147.2010498046875,48.52564239501953
2025-01-20,145.3970184326172,48.10308074951172
2025-01-21,145.49452209472656,47.641212463378906
2025-01-22,145.73831176757812,47.82792282104492
2025-01-23,144.71438598632812,47.85740661621094
2025-01-24,146.76223754882812,48.06377029418945
2025-01-27,145.64080810546875,47.759132385253906
2025-01-28,148.81008911132812,49.23318099975586
2025-01-29,150.17530822753906,50.58930587768555
2025-01-30,145.00694274902344,51.82750701904297
2025-01-31,144.51934814453125,51.80785369873047
2025-02-03,141.9839324951172,50.844810485839844
2025-02-04,144.61688232421875,51.434425354003906
2025-02-05,144.32432556152344,51.25754165649414
2025-02-06,147.05479431152344,51.82750701904297
2025-02-07,147.05479431152344,51.7488899230957
2025-02-10,145.05569458007812,52.33850860595703
2025-02-11,146.4696807861328,52.59401321411133
2025-02-12,146.56719970703125,53.242591857910156
2025-02-13,148.37124633789062,53.321205139160156
2025-02-14,147.54237365722656,53.39982223510742
2025-02-17,146.71347045898438,54.12702178955078
2025-02-18,141.35006713867188,54.618370056152344
2025-02-19,138.61961364746094,52.770896911621094
2025-02-20,138.1807861328125,52.90847396850586
2025-02-21,137.93699645996094,51.53269577026367
2025-02-24,139.25347900390625,50.923423767089844
2025-02-25,140.5211944580078,51.06100082397461
2025-02-26,142.56903076171875,51.90612030029297
2025-02-27,141.05751037597656,50.76619338989258
2025-02-28,140.56993103027344,51.100311279296875
2025-03-03,138.9121551513672,50.27484130859375
2025-03-04,135.88916015625,49.66556930541992
2025-03-05,136.4742431640625,49.76383972167969
2025-03-06,139.69229125976562,49.292144775390625
2025-03-07,141.1062774658203,49.547645568847656
2025-03-10,145.34825134277344,49.33145523071289
2025-03-11,136.57177734375,47.80827331542969
2025-03-12,131.54966735839844,44.22142028808594
2025-03-13,130.0869140625,43.83816909790039
2025-03-14,130.7207794189453,44.07401657104492
2025-03-17,131.45216369628906,44.38847732543945
2025-03-18,132.32980346679688,44.457271575927734
2025-03-19,134.28013610839844,45.587371826171875
2025-03-20,133.5487518310547,46.03941345214844
2025-03-21,131.89097595214844,45.92148971557617
2025-03-24,131.54966735839844,46.18681716918945
2025-03-25,131.9397430419922,45.62668228149414
2025-03-26,129.5018310546875,46.00010681152344
2025-03-27,130.03817749023438,45.764259338378906
2025-03-28,129.5505828857422,45.43014144897461
2025-03-31,128.57542419433594,45.05671310424805
2025-04-01,131.45216369628906,45.390830993652344
2025-04-02,131.54966735839844,45.59720230102539
2025-04-03,126.57633972167969,44.634151458740234
2025-04-04,124.9673080444336,43.86764907836914
2025-04-07,119.84770202636719,41.74502182006836
2025-04-08,121.94430541992188,43.23872375488281
2025-04-09,121.06665802001953,43.1699333190918
2025-04-10,125.69867706298828,44.506404876708984
2025-04-11,127.8927993774414,44.60467529296875
2025-04-14,132.28103637695312,45.30238723754883
2025-04-15,133.79254150390625,46.14751052856445
2025-04-16,135.20652770996094,45.862525939941406
2025-04-17,135.5478515625,46.06889724731445
2025-04-18,135.5478515625,46.06889724731445
2025-04-21,135.5478515625,46.06889724731445
2025-04-22,138.22955322265625,46.69782257080078
2025-04-23,139.44850158691406,47.57242202758789
2025-04-24,138.22955322265625,47.32674789428711
2025-04-25,137.8882293701172,47.85740661621094
2025-04-28,137.1568603515625,47.709999084472656
2025-04-29,135.5966033935547,46.900001525878906
2025-04-30,136.57177734375,47.2400016784668
2025-05-01,136.57177734375,47.2400016784668
2025-05-02,137.20562744140625,47.90999984741211
2025-05-05,136.03543090820312,47.77000045776367
2025-05-06,135.88916015625,47.369998931884766
2025-05-07,133.5,46.0099983215332
2025-05-08,136.85000610351562,46.2400016784668
2025-05-09,138.89999389648438,46.47999954223633
2025-05-12,144.25,47.54999923706055
2025-05-13,146.8000030517578,48.43000030517578
2025-05-14,144.89999389648438,47.7599983215332
2025-05-15,144.75,48.20000076293945
2025-05-16,145.85000610351562,49.029998779296875
2025-05-19,144.0500030517578,48.5
2025-05-20,142.10000610351562,48.45000076293945
2025-05-21,140.9499969482422,48.56999969482422
2025-05-22,139.35000610351562,48.22999954223633
2025-05-23,138.85000610351562,47.06999969482422
2025-05-26,139.6999969482422,46.880001068115234
2025-05-27,139.14999389648438,46.849998474121094
2025-05-28,138.0,46.619998931884766
2025-05-29,138.0,47.33000183105469
2025-05-30,137.3000030517578,47.720001220703125
2025-06-02,137.1999969482422,47.439998626708984
2025-06-03,136.39999389648438,47.20000076293945
2025-06-04,137.0,47.41999816894531
2025-06-05,137.39999389648438,47.529998779296875
2025-06-06,137.39999389648438,48.130001068115234
2025-06-09,138.85000610351562,48.66999816894531
2025-06-10,138.89999389648438,49.209999084472656
2025-06-11,135.39999389648438,47.060001373291016
2025-06-12,132.6999969482422,46.2400016784668
2025-06-13,131.10000610351562,45.720001220703125
2025-06-16,134.1999969482422,45.7599983215332
2025-06-17,130.75,44.90999984741211
2025-06-18,130.75,44.43000030517578
2025-06-19,128.5500030517578,43.84000015258789
2025-06-20,128.5500030517578,44.220001220703125
2025-06-23,125.19999694824219,44.31999969482422
2025-06-24,129.0,44.349998474121094
2025-06-25,129.75,43.59000015258789
2025-06-26,134.60000610351562,43.22999954223633
2025-06-27,133.14999389648438,44.06999969482422
2025-06-30,132.89999389648438,44.18000030517578
2025-07-01,135.89999389648438,44.369998931884766
2025-07-02,137.25,43.9900016784668
2025-07-03,137.8000030517578,44.5
2025-07-04,138.10000610351562,43.529998779296875
2025-07-07,137.0500030517578,43.9900016784668
2025-07-08,135.25,43.22999954223633
2025-07-09,136.14999389648438,43.529998779296875
2025-07-10,138.5500030517578,44.0
2025-07-11,135.5,43.40999984741211
2025-07-14,134.0,42.72999954223633
2025-07-15,135.25,41.959999084472656
2025-07-16,135.5,41.86000061035156
2025-07-17,136.14999389648438,42.31999969482422
2025-07-18,139.10000610351562,42.06999969482422
2025-07-21,140.8000030517578,42.040000915527344
2025-07-22,141.0,42.040000915527344
2025-07-23,144.9499969482422,42.900001525878906
2025-07-24,143.64999389648438,43.040000915527344
2025-07-25,144.25,43.38999938964844
2025-07-28,140.8000030517578,43.220001220703125
2025-07-29,132.5500030517578,43.33000183105469
2025-07-30,135.85000610351562,42.84000015258789
2025-07-31,132.35000610351562,41.90999984741211
2025-08-01,128.35000610351562,41.130001068115234
2025-08-04,128.89999389648438,41.36000061035156
2025-08-05,130.3000030517578,41.279998779296875
2025-08-06,131.8000030517578,41.529998779296875
2025-08-07,134.25,42.33000183105469
2025-08-08,138.6999969482422,42.790000915527344
