Date,XLRE,XLU
2024-09-23,43.705078125,78.56300354003906
2024-09-24,43.705078125,78.00553894042969
2024-09-25,43.519962310791016,78.41629791259766
2024-09-26,43.09129333496094,77.8783950805664
2024-09-27,43.14974594116211,78.6510238647461
2024-09-30,43.519962310791016,79.00309753417969
2024-10-01,43.25691223144531,79.63880920410156
2024-10-02,43.101036071777344,79.67792510986328
2024-10-03,42.682106018066406,79.64859008789062
2024-10-04,42.39957046508789,79.52144622802734
2024-10-07,42.08781051635742,77.69258117675781
2024-10-08,42.21446228027344,77.73169708251953
2024-10-09,42.233943939208984,77.06665802001953
2024-10-10,41.883216857910156,76.8319320678711
2024-10-11,42.3118896484375,77.50675964355469
2024-10-14,42.604164123535156,78.4847640991211
2024-10-15,43.14000701904297,78.83684539794922
2024-10-16,43.56867980957031,80.40164947509766
2024-10-17,43.28614044189453,79.68770599365234
2024-10-18,43.588165283203125,80.1473617553711
2024-10-21,42.69184494018555,79.83440399169922
2024-10-22,42.760047912597656,79.55078125
2024-10-23,43.17897415161133,80.31363677978516
2024-10-24,43.276397705078125,79.79527282714844
