Date,IGLT.L,^TNX
2023-12-27,9.879684448242188,3.7890000343322754
2023-12-28,9.840368270874023,3.8499999046325684
2023-12-29,9.801054000854492,3.865999937057495
2024-01-01,9.801054000854492,3.865999937057495
2024-01-02,9.685420989990234,3.946000099182129
2024-01-03,9.676169395446777,3.9070000648498535
2024-01-04,9.632229804992676,3.990999937057495
2024-01-05,9.590601921081543,4.041999816894531
2024-01-08,9.604477882385254,4.001999855041504
2024-01-09,9.576725006103516,4.019000053405762
2024-01-10,9.5790376663208,4.03000020980835
2024-01-11,9.548974990844727,3.9769999980926514
2024-01-12,9.604477882385254,3.950000047683716
2024-01-15,9.576725006103516,3.950000047683716
2024-01-16,9.562849044799805,4.065999984741211
2024-01-17,9.435652732849121,4.105999946594238
2024-01-18,9.477280616760254,4.144000053405762
2024-01-19,9.500408172607422,4.145999908447266
2024-01-22,9.523533821105957,4.093999862670898
2024-01-23,9.449528694152832,4.142000198364258
2024-01-24,9.442591667175293,4.177999973297119
2024-01-25,9.468029975891113,4.131999969482422
2024-01-26,9.456466674804688,4.159999847412109
2024-01-29,9.511971473693848,4.091000080108643
2024-01-30,9.500408172607422,4.059000015258789
2024-01-31,9.592913627624512,3.9670000076293945
2024-02-01,9.627604484558105,3.86299991607666
2024-02-02,9.500408172607422,4.0329999923706055
2024-02-05,9.421777725219727,4.164000034332275
2024-02-06,9.48884391784668,4.090000152587891
2024-02-07,9.474967956542969,4.110000133514404
2024-02-08,9.437967300415039,4.170000076293945
2024-02-09,9.426403045654297,4.186999797821045
2024-02-12,9.447216033935547,4.171999931335449
2024-02-13,9.387086868286133,4.315999984741211
2024-02-14,9.440278053283691,4.267000198364258
2024-02-15,9.433340072631836,4.239999771118164
2024-02-16,9.403275489807129,4.295000076293945
2024-02-19,9.40558910369873,4.295000076293945
2024-02-20,9.456466674804688,4.275000095367432
2024-02-21,9.4079008102417,4.324999809265137
2024-02-22,9.419464111328125,4.327000141143799
2024-02-23,9.468029975891113,4.260000228881836
2024-02-26,9.424089431762695,4.298999786376953
2024-02-27,9.40558910369873,4.315000057220459
2024-02-28,9.40096378326416,4.27400016784668
2024-02-29,9.465717315673828,4.251999855041504
2024-03-01,9.47265625,4.179999828338623
2024-03-04,9.474967956542969,4.218999862670898
2024-03-05,9.572099685668945,4.13700008392334
2024-03-06,9.5790376663208,4.104000091552734
2024-03-07,9.595227241516113,4.0920000076293945
2024-03-08,9.604477882385254,4.089000225067139
2024-03-11,9.599851608276367,4.104000091552734
2024-03-12,9.618352890014648,4.15500020980835
2024-03-13,9.562849044799805,4.191999912261963
2024-03-14,9.523533821105957,4.297999858856201
2024-03-15,9.518908500671387,4.303999900817871
2024-03-18,9.518908500671387,4.340000152587891
2024-03-19,9.535097122192383,4.296999931335449
2024-03-20,9.576725006103516,4.2729997634887695
2024-03-21,9.5790376663208,4.270999908447266
2024-03-22,9.622979164123535,4.2179999351501465
2024-03-25,9.583663940429688,4.252999782562256
2024-03-26,9.599851608276367,4.234000205993652
2024-03-27,9.629916191101074,4.196000099182129
2024-03-28,9.639166831970215,4.205999851226807
2024-03-29,9.639166831970215,4.205999851226807
2024-04-01,9.639166831970215,4.328999996185303
2024-04-02,9.523533821105957,4.364999771118164
2024-04-03,9.530470848083496,4.355000019073486
2024-04-04,9.56053638458252,4.309000015258789
2024-04-05,9.532785415649414,4.377999782562256
2024-04-08,9.530470848083496,4.423999786376953
2024-04-09,9.56516170501709,4.366000175476074
2024-04-10,9.48884391784668,4.559999942779541
2024-04-11,9.424089431762695,4.576000213623047
2024-04-12,9.493470191955566,4.499000072479248
2024-04-15,9.410213470458984,4.627999782562256
2024-04-16,9.380149841308594,4.658999919891357
2024-04-17,9.40558910369873,4.585000038146973
2024-04-18,9.412527084350586,4.646999835968018
2024-04-19,9.437967300415039,4.614999771118164
2024-04-22,9.447216033935547,4.623000144958496
2024-04-23,9.421777725219727,4.5980000495910645
2024-04-24,9.370899200439453,4.6519999504089355
2024-04-25,9.345458984375,4.705999851226807
2024-04-26,9.373210906982422,4.669000148773193
2024-04-29,9.40096378326416,4.613999843597412
2024-04-30,9.361648559570312,4.685999870300293
2024-05-01,9.347771644592285,4.59499979019165
2024-05-02,9.403275489807129,4.571000099182129
2024-05-03,9.451842308044434,4.5
2024-05-06,9.451842308044434,4.488999843597412
2024-05-07,9.532785415649414,4.4629998207092285
2024-05-08,9.539722442626953,4.492000102996826
2024-05-09,9.532785415649414,4.448999881744385
2024-05-10,9.514283180236816,4.504000186920166
2024-05-13,9.507345199584961,4.480999946594238
2024-05-14,9.507345199584961,4.445000171661377
2024-05-15,9.592913627624512,4.355999946594238
2024-05-16,9.59498119354248,4.376999855041504
2024-05-17,9.552692413330078,4.420000076293945
2024-05-20,9.519800186157227,4.436999797821045
2024-05-21,9.53389835357666,4.414000034332275
2024-05-22,9.477511405944824,4.434000015258789
2024-05-23,9.454017639160156,4.474999904632568
2024-05-24,9.465764045715332,4.4670000076293945
2024-05-27,9.465764045715332,4.4670000076293945
2024-05-28,9.444619178771973,4.541999816894531
2024-05-29,9.34829330444336,4.624000072479248
2024-05-30,9.392931938171387,4.553999900817871
2024-05-31,9.428173065185547,4.513999938964844
