Date,BZ=F,CL=F
2024-01-05,78.76000213623047,73.80999755859375
2024-01-08,76.12000274658203,70.7699966430664
2024-01-09,77.58999633789062,72.23999786376953
2024-01-10,76.80000305175781,71.37000274658203
2024-01-11,77.41000366210938,72.0199966430664
2024-01-12,78.29000091552734,72.68000030517578
2024-01-15,78.29000091552734,72.68000030517578
2024-01-16,78.29000091552734,72.4000015258789
2024-01-17,77.87999725341797,72.55999755859375
2024-01-18,79.0999984741211,74.08000183105469
2024-01-19,78.55999755859375,73.41000366210938
2024-01-22,80.05999755859375,75.19000244140625
2024-01-23,79.55000305175781,74.37000274658203
2024-01-24,80.04000091552734,75.08999633789062
2024-01-25,82.43000030517578,77.36000061035156
2024-01-26,83.55000305175781,78.01000213623047
2024-01-29,82.4000015258789,76.77999877929688
2024-01-30,82.87000274658203,77.81999969482422
2024-01-31,81.70999908447266,75.8499984741211
2024-02-01,78.69999694824219,73.81999969482422
2024-02-02,77.33000183105469,72.27999877929688
2024-02-05,77.98999786376953,72.77999877929688
2024-02-06,78.58999633789062,73.30999755859375
2024-02-07,79.20999908447266,73.86000061035156
2024-02-08,81.62999725341797,76.22000122070312
2024-02-09,82.19000244140625,76.83999633789062
2024-02-12,82.0,76.91999816894531
2024-02-13,82.7699966430664,77.87000274658203
2024-02-14,81.5999984741211,76.63999938964844
2024-02-15,82.86000061035156,78.02999877929688
2024-02-16,83.47000122070312,79.19000244140625
2024-02-19,83.47000122070312,79.19000244140625
2024-02-20,82.33999633789062,78.18000030517578
2024-02-21,83.02999877929688,77.91000366210938
2024-02-22,83.66999816894531,78.61000061035156
2024-02-23,81.62000274658203,76.48999786376953
2024-02-26,82.52999877929688,77.58000183105469
2024-02-27,83.6500015258789,78.87000274658203
2024-02-28,83.68000030517578,78.54000091552734
2024-02-29,83.62000274658203,78.26000213623047
2024-03-01,83.55000305175781,79.97000122070312
2024-03-04,82.80000305175781,78.73999786376953
2024-03-05,82.04000091552734,78.1500015258789
2024-03-06,82.95999908447266,79.12999725341797
2024-03-07,82.95999908447266,78.93000030517578
2024-03-08,82.08000183105469,78.01000213623047
2024-03-11,82.20999908447266,77.93000030517578
2024-03-12,81.91999816894531,77.55999755859375
2024-03-13,84.02999877929688,79.72000122070312
2024-03-14,85.41999816894531,81.26000213623047
2024-03-15,85.33999633789062,81.04000091552734
2024-03-18,86.88999938964844,82.72000122070312
2024-03-19,87.37999725341797,83.47000122070312
2024-03-20,85.94999694824219,81.68000030517578
2024-03-21,85.77999877929688,81.06999969482422
2024-03-22,85.43000030517578,80.62999725341797
2024-03-25,86.75,81.94999694824219
2024-03-26,86.25,81.62000274658203
2024-03-27,86.08999633789062,81.3499984741211
2024-03-28,87.4800033569336,83.16999816894531
2024-03-29,87.4800033569336,83.16999816894531
2024-04-01,87.41999816894531,83.70999908447266
2024-04-02,88.91999816894531,85.1500015258789
2024-04-03,89.3499984741211,85.43000030517578
2024-04-04,90.6500015258789,86.58999633789062
2024-04-05,91.16999816894531,86.91000366210938
2024-04-08,90.37999725341797,86.43000030517578
2024-04-09,89.41999816894531,85.2300033569336
2024-04-10,90.4800033569336,86.20999908447266
2024-04-11,89.73999786376953,85.0199966430664
2024-04-12,90.44999694824219,85.66000366210938
2024-04-15,90.0999984741211,85.41000366210938
2024-04-16,90.0199966430664,85.36000061035156
2024-04-17,87.29000091552734,82.69000244140625
2024-04-18,87.11000061035156,82.7300033569336
2024-04-19,87.29000091552734,83.13999938964844
2024-04-22,87.0,82.8499984741211
2024-04-23,88.41999816894531,83.36000061035156
2024-04-24,88.0199966430664,82.80999755859375
2024-04-25,89.01000213623047,83.56999969482422
2024-04-26,89.5,83.8499984741211
2024-04-29,88.4000015258789,82.62999725341797
2024-04-30,87.86000061035156,81.93000030517578
2024-05-01,83.44000244140625,79.0
2024-05-02,83.66999816894531,78.94999694824219
2024-05-03,82.95999908447266,78.11000061035156
2024-05-06,83.33000183105469,78.4800033569336
2024-05-07,83.16000366210938,78.37999725341797
2024-05-08,83.58000183105469,78.98999786376953
2024-05-09,83.87999725341797,79.26000213623047
2024-05-10,82.79000091552734,78.26000213623047
2024-05-13,83.36000061035156,79.12000274658203
2024-05-14,82.37999725341797,78.0199966430664
2024-05-15,82.75,78.62999725341797
2024-05-16,83.2699966430664,79.2300033569336
2024-05-17,83.9800033569336,80.05999755859375
2024-05-20,83.70999908447266,79.80000305175781
2024-05-21,82.87999725341797,79.26000213623047
2024-05-22,81.9000015258789,77.56999969482422
2024-05-23,81.36000061035156,76.87000274658203
2024-05-24,82.12000274658203,77.72000122070312
2024-05-27,82.12000274658203,77.72000122070312
2024-05-28,84.22000122070312,79.83000183105469
2024-05-29,83.5999984741211,79.2300033569336
2024-05-30,81.86000061035156,77.91000366210938
2024-05-31,81.62000274658203,76.98999786376953
2024-06-03,78.36000061035156,74.22000122070312
2024-06-04,77.5199966430664,73.25
2024-06-05,78.41000366210938,74.06999969482422
2024-06-06,79.87000274658203,75.55000305175781
2024-06-07,79.62000274658203,75.52999877929688
2024-06-10,81.62999725341797,77.73999786376953
2024-06-11,81.91999816894531,77.9000015258789
2024-06-12,82.5999984741211,78.5
2024-06-13,82.75,78.62000274658203
2024-06-14,82.62000274658203,78.44999694824219
2024-06-17,84.25,80.33000183105469
2024-06-18,85.33000183105469,81.56999969482422
2024-06-19,85.33000183105469,81.56999969482422
2024-06-20,85.70999908447266,82.16999816894531
2024-06-21,85.23999786376953,80.7300033569336
2024-06-24,86.01000213623047,81.62999725341797
2024-06-25,85.01000213623047,80.83000183105469
2024-06-26,85.25,80.9000015258789
2024-06-27,86.38999938964844,81.73999786376953
2024-06-28,86.41000366210938,81.54000091552734
2024-07-01,86.5999984741211,83.37999725341797
2024-07-02,86.23999786376953,82.80999755859375
2024-07-03,87.33999633789062,83.87999725341797
2024-07-04,87.33999633789062,83.87999725341797
2024-07-05,86.54000091552734,83.16000366210938
2024-07-08,85.75,82.33000183105469
2024-07-09,84.66000366210938,81.41000366210938
2024-07-10,85.08000183105469,82.0999984741211
2024-07-11,85.4000015258789,82.62000274658203
2024-07-12,85.02999877929688,82.20999908447266
2024-07-15,84.8499984741211,81.91000366210938
2024-07-16,83.7300033569336,80.76000213623047
2024-07-17,85.08000183105469,82.8499984741211
2024-07-18,85.11000061035156,82.81999969482422
2024-07-19,82.62999725341797,80.12999725341797
2024-07-22,82.4000015258789,79.77999877929688
2024-07-23,81.01000213623047,76.95999908447266
2024-07-24,81.70999908447266,77.58999633789062
2024-07-25,82.37000274658203,78.27999877929688
2024-07-26,81.12999725341797,77.16000366210938
2024-07-29,79.77999877929688,75.80999755859375
2024-07-30,78.62999725341797,74.7300033569336
2024-07-31,80.72000122070312,77.91000366210938
2024-08-01,79.5199966430664,76.30999755859375
2024-08-02,76.80999755859375,73.5199966430664
2024-08-05,76.30000305175781,72.94000244140625
2024-08-06,76.4800033569336,73.19999694824219
2024-08-07,78.33000183105469,75.2300033569336
2024-08-08,79.16000366210938,76.19000244140625
2024-08-09,79.66000366210938,76.83999633789062
2024-08-12,82.30000305175781,80.05999755859375
2024-08-13,80.69000244140625,78.3499984741211
2024-08-14,79.76000213623047,76.9800033569336
2024-08-15,81.04000091552734,78.16000366210938
2024-08-16,79.68000030517578,76.6500015258789
2024-08-19,77.66000366210938,74.37000274658203
2024-08-20,77.19999694824219,74.04000091552734
2024-08-21,76.05000305175781,71.93000030517578
2024-08-22,77.22000122070312,73.01000213623047
2024-08-23,79.0199966430664,74.83000183105469
2024-08-26,81.43000030517578,77.41999816894531
2024-08-27,79.55000305175781,75.52999877929688
2024-08-28,78.6500015258789,74.5199966430664
2024-08-29,79.94000244140625,75.91000366210938
2024-08-30,78.80000305175781,73.55000305175781
2024-09-02,78.80000305175781,73.55000305175781
2024-09-03,73.75,70.33999633789062
2024-09-04,72.69999694824219,69.19999694824219
2024-09-05,72.69000244140625,69.1500015258789
2024-09-06,71.05999755859375,67.66999816894531
2024-09-09,71.83999633789062,68.70999908447266
2024-09-10,69.19000244140625,65.75
2024-09-11,70.61000061035156,67.30999755859375
2024-09-12,71.97000122070312,68.97000122070312
2024-09-13,71.61000061035156,68.6500015258789
2024-09-16,72.75,70.08999633789062
2024-09-17,73.69999694824219,71.19000244140625
2024-09-18,73.6500015258789,70.91000366210938
2024-09-19,74.87999725341797,71.94999694824219
2024-09-20,74.48999786376953,71.91999816894531
2024-09-23,73.9000015258789,70.37000274658203
2024-09-24,75.16999816894531,71.55999755859375
2024-09-25,73.45999908447266,69.69000244140625
2024-09-26,71.5999984741211,67.66999816894531
2024-09-27,71.9800033569336,68.18000030517578
2024-09-30,71.7699966430664,68.16999816894531
2024-10-01,73.55999755859375,69.83000183105469
2024-10-02,73.9000015258789,70.0999984741211
2024-10-03,77.62000274658203,73.70999908447266
2024-10-04,78.05000305175781,74.37999725341797
2024-10-07,80.93000030517578,77.13999938964844
2024-10-08,77.18000030517578,73.56999969482422
2024-10-09,76.58000183105469,73.23999786376953
2024-10-10,79.4000015258789,75.8499984741211
2024-10-11,79.04000091552734,75.55999755859375
2024-10-14,77.45999908447266,73.83000183105469
2024-10-15,74.25,70.58000183105469
2024-10-16,74.22000122070312,70.38999938964844
2024-10-17,74.44999694824219,70.66999816894531
2024-10-18,73.05999755859375,69.22000122070312
2024-10-21,74.29000091552734,70.55999755859375
2024-10-22,76.04000091552734,72.08999633789062
2024-10-23,74.95999908447266,70.7699966430664
2024-10-24,74.37999725341797,70.19000244140625
2024-10-25,76.05000305175781,71.77999877929688
2024-10-28,71.41999816894531,67.37999725341797
2024-10-29,71.12000274658203,67.20999908447266
2024-10-30,72.55000305175781,68.61000061035156
2024-10-31,73.16000366210938,69.26000213623047
2024-11-01,73.0999984741211,69.48999786376953
2024-11-04,75.08000183105469,71.47000122070312
2024-11-05,75.52999877929688,71.98999786376953
2024-11-06,74.91999816894531,71.69000244140625
2024-11-07,75.62999725341797,72.36000061035156
2024-11-08,73.87000274658203,70.37999725341797
2024-11-11,71.83000183105469,68.04000091552734
2024-11-12,71.88999938964844,68.12000274658203
2024-11-13,72.27999877929688,68.43000030517578
2024-11-14,72.55999755859375,68.69999694824219
2024-11-15,71.04000091552734,67.0199966430664
2024-11-18,73.30000305175781,69.16000366210938
2024-11-19,73.30999755859375,69.38999938964844
2024-11-20,72.80999755859375,68.87000274658203
2024-11-21,74.2300033569336,70.0999984741211
2024-11-22,75.16999816894531,71.23999786376953
2024-11-25,73.01000213623047,68.94000244140625
2024-11-26,72.80999755859375,68.7699966430664
2024-11-27,72.83000183105469,68.72000122070312
2024-11-28,72.83000183105469,68.72000122070312
2024-11-29,72.94000244140625,68.0
2024-12-02,71.83000183105469,68.0999984741211
2024-12-03,73.62000274658203,69.94000244140625
2024-12-04,72.30999755859375,68.54000091552734
2024-12-05,72.08999633789062,68.30000305175781
2024-12-06,71.12000274658203,67.19999694824219
2024-12-09,72.13999938964844,68.37000274658203
2024-12-10,72.19000244140625,68.58999633789062
2024-12-11,73.5199966430664,70.29000091552734
2024-12-12,73.41000366210938,70.0199966430664
2024-12-13,74.48999786376953,71.29000091552734
2024-12-16,73.91000366210938,70.70999908447266
2024-12-17,73.19000244140625,70.08000183105469
2024-12-18,73.38999938964844,70.58000183105469
2024-12-19,72.87999725341797,69.91000366210938
2024-12-20,72.94000244140625,69.45999908447266
2024-12-23,72.62999725341797,69.23999786376953
2024-12-24,73.58000183105469,70.0999984741211
2024-12-25,73.58000183105469,70.0999984741211
2024-12-26,73.26000213623047,69.62000274658203
2024-12-27,74.16999816894531,70.5999984741211
2024-12-30,74.38999938964844,70.98999786376953
2024-12-31,74.63999938964844,71.72000122070312
2025-01-01,74.63999938964844,71.72000122070312
2025-01-02,75.93000030517578,73.12999725341797
2025-01-03,76.51000213623047,73.95999908447266
2025-01-06,76.30000305175781,73.55999755859375
2025-01-07,77.05000305175781,74.25
2025-01-08,76.16000366210938,73.31999969482422
2025-01-09,76.91999816894531,73.91999816894531
2025-01-10,79.76000213623047,76.56999969482422
2025-01-13,81.01000213623047,78.81999969482422
2025-01-14,79.91999816894531,77.5
2025-01-15,82.02999877929688,80.04000091552734
2025-01-16,81.29000091552734,78.68000030517578
2025-01-17,80.79000091552734,77.87999725341797
2025-01-20,80.79000091552734,77.87999725341797
2025-01-21,79.29000091552734,75.88999938964844
2025-01-22,79.0,75.44000244140625
2025-01-23,78.29000091552734,74.62000274658203
2025-01-24,78.5,74.66000366210938
2025-01-27,77.08000183105469,73.16999816894531
2025-01-28,77.48999786376953,73.7699966430664
2025-01-29,76.58000183105469,72.62000274658203
2025-01-30,76.87000274658203,72.7300033569336
2025-01-31,76.76000213623047,72.52999877929688
2025-02-03,75.95999908447266,73.16000366210938
2025-02-04,76.19999694824219,72.69999694824219
2025-02-05,74.61000061035156,71.02999877929688
2025-02-06,74.29000091552734,70.61000061035156
2025-02-07,74.66000366210938,71.0
2025-02-10,75.87000274658203,72.31999969482422
2025-02-11,77.0,73.31999969482422
2025-02-12,75.18000030517578,71.37000274658203
2025-02-13,75.0199966430664,71.29000091552734
2025-02-14,74.73999786376953,70.73999786376953
2025-02-17,74.73999786376953,70.73999786376953
2025-02-18,75.83999633789062,71.8499984741211
2025-02-19,76.04000091552734,72.25
2025-02-20,76.4800033569336,72.56999969482422
2025-02-21,74.43000030517578,70.4000015258789
2025-02-24,74.77999877929688,70.69999694824219
2025-02-25,73.0199966430664,68.93000030517578
2025-02-26,72.52999877929688,68.62000274658203
2025-02-27,74.04000091552734,70.3499984741211
2025-02-28,73.18000030517578,69.76000213623047
2025-03-03,71.62000274658203,68.37000274658203
2025-03-04,71.04000091552734,68.26000213623047
2025-03-05,69.30000305175781,66.30999755859375
2025-03-06,69.45999908447266,66.36000061035156
2025-03-07,70.36000061035156,67.04000091552734
2025-03-10,69.27999877929688,66.02999877929688
2025-03-11,69.55999755859375,66.25
2025-03-12,70.94999694824219,67.68000030517578
2025-03-13,69.87999725341797,66.55000305175781
2025-03-14,70.58000183105469,67.18000030517578
2025-03-17,71.06999969482422,67.58000183105469
2025-03-18,70.55999755859375,66.9000015258789
2025-03-19,70.77999877929688,67.16000366210938
2025-03-20,72.0,68.26000213623047
2025-03-21,72.16000366210938,68.27999877929688
2025-03-24,73.0,69.11000061035156
2025-03-25,73.0199966430664,69.0
2025-03-26,73.79000091552734,69.6500015258789
2025-03-27,74.02999877929688,69.91999816894531
2025-03-28,73.62999725341797,69.36000061035156
2025-03-31,74.73999786376953,71.4800033569336
2025-04-01,74.48999786376953,71.19999694824219
2025-04-02,74.94999694824219,71.70999908447266
2025-04-03,70.13999938964844,66.94999694824219
2025-04-04,65.58000183105469,61.9900016784668
2025-04-07,64.20999908447266,60.70000076293945
2025-04-08,62.81999969482422,59.58000183105469
2025-04-09,65.4800033569336,62.349998474121094
2025-04-10,63.33000183105469,60.06999969482422
2025-04-11,64.76000213623047,61.5
2025-04-14,64.87999725341797,61.529998779296875
2025-04-15,64.66999816894531,61.33000183105469
2025-04-16,65.8499984741211,62.470001220703125
2025-04-17,67.95999908447266,64.68000030517578
2025-04-18,67.95999908447266,64.68000030517578
2025-04-21,66.26000213623047,63.08000183105469
2025-04-22,67.44000244140625,64.30999755859375
2025-04-23,66.12000274658203,62.27000045776367
2025-04-24,66.55000305175781,62.790000915527344
2025-04-25,66.87000274658203,63.02000045776367
2025-04-28,65.86000061035156,62.04999923706055
2025-04-29,64.25,60.41999816894531
2025-04-30,63.119998931884766,58.209999084472656
2025-05-01,62.130001068115234,59.2400016784668
2025-05-02,61.290000915527344,58.290000915527344
2025-05-05,60.22999954223633,57.130001068115234
2025-05-06,62.150001525878906,59.09000015258789
2025-05-07,61.119998931884766,58.06999969482422
2025-05-08,62.84000015258789,59.90999984741211
2025-05-09,63.90999984741211,61.02000045776367
2025-05-12,64.95999908447266,61.95000076293945
2025-05-13,66.62999725341797,63.66999816894531
2025-05-14,66.08999633789062,63.150001525878906
2025-05-15,64.52999877929688,61.619998931884766
2025-05-16,65.41000366210938,62.4900016784668
2025-05-19,65.54000091552734,62.689998626708984
2025-05-20,65.37999725341797,62.560001373291016
2025-05-21,64.91000366210938,61.56999969482422
2025-05-22,64.44000244140625,61.20000076293945
2025-05-23,64.77999877929688,61.529998779296875
2025-05-26,64.77999877929688,61.529998779296875
2025-05-27,64.08999633789062,60.88999938964844
2025-05-28,64.9000015258789,61.84000015258789
2025-05-29,64.1500015258789,60.939998626708984
2025-05-30,63.900001525878906,60.790000915527344
2025-06-02,64.62999725341797,62.52000045776367
2025-06-03,65.62999725341797,63.40999984741211
2025-06-04,64.86000061035156,62.849998474121094
2025-06-05,65.33999633789062,63.369998931884766
2025-06-06,66.47000122070312,64.58000183105469
2025-06-09,67.04000091552734,65.29000091552734
2025-06-10,66.87000274658203,64.9800033569336
2025-06-11,69.7699966430664,68.1500015258789
2025-06-12,69.36000061035156,68.04000091552734
2025-06-13,74.2300033569336,72.9800033569336
2025-06-16,73.2300033569336,71.7699966430664
2025-06-17,76.44999694824219,74.83999633789062
2025-06-18,76.69999694824219,75.13999938964844
2025-06-19,76.69999694824219,75.13999938964844
2025-06-20,77.01000213623047,74.93000030517578
2025-06-23,71.4800033569336,68.51000213623047
2025-06-24,67.13999938964844,64.37000274658203
2025-06-25,67.68000030517578,64.91999816894531
2025-06-26,67.7300033569336,65.23999786376953
2025-06-27,67.7699966430664,65.5199966430664
2025-06-30,67.61000061035156,65.11000061035156
2025-07-01,67.11000061035156,65.44999694824219
2025-07-02,69.11000061035156,67.44999694824219
2025-07-03,68.80000305175781,67.0
2025-07-04,68.29000091552734,66.5
2025-07-07,69.58000183105469,67.93000030517578
2025-07-08,70.1500015258789,68.33000183105469
2025-07-09,70.19000244140625,68.37999725341797
2025-07-10,68.63999938964844,66.56999969482422
2025-07-11,70.36000061035156,68.44999694824219
2025-07-14,69.20999908447266,66.9800033569336
2025-07-15,68.70999908447266,66.5199966430664
2025-07-16,68.5199966430664,66.37999725341797
2025-07-17,69.5199966430664,67.54000091552734
2025-07-18,69.27999877929688,67.33999633789062
2025-07-21,69.20999908447266,67.19999694824219
2025-07-22,68.58999633789062,66.20999908447266
2025-07-23,68.51000213623047,65.25
2025-07-24,69.18000030517578,66.02999877929688
2025-07-25,68.44000244140625,65.16000366210938
2025-07-28,70.04000091552734,66.70999908447266
2025-07-29,72.51000213623047,69.20999908447266
2025-07-30,73.23999786376953,70.0
2025-07-31,72.52999877929688,69.26000213623047
2025-08-01,69.66999816894531,67.33000183105469
2025-08-04,68.76000213623047,66.29000091552734
2025-08-05,67.63999938964844,65.16000366210938
2025-08-06,66.88999938964844,64.3499984741211
2025-08-07,66.43000030517578,63.880001068115234
2025-08-08,66.58999633789062,63.880001068115234
